MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FstFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,SalePrice
120,RM,14.41145359,8.311326215,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,3.040151717,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,18.18845921,Gd,TA,PConc,Gd,TA,Av,GLQ,185.5983543,Unf,0,31.84767448,517.6955833,GasA,Ex,Y,SBrkr,6.622853656,0,0,9.026530469,0.994480501,0,1,0,1,0.717364158,Gd,1.819118684,Typ,0,None,Attchd,2003,Fin,2,420,TA,TA,Y,37.29603491,0,0,0,0,0,None,None,None,0,6,2009,WD,Normal,4007,39.33058251,12.79758109,2,35.39738956,0,0,1,1,0,11.87757552
20,RL,11.6804845,9.167008593,Pave,None,IR2,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,3.040151717,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.23878321,Gd,TA,PConc,Gd,TA,Av,BLQ,115.9381521,GLQ,13.58262094,47.48565921,955.0905752,GasA,Ex,Y,SBrkr,7.27343842,0,0,10.24011564,0.994480501,0,2,0,3,0.717364158,Gd,2.600189118,Typ,0.925291399,TA,Attchd,2003,Fin,2,502,TA,TA,Y,0,25.64249978,0,0,0,0,None,None,None,0,5,2010,WD,Normal,4006,51.16268085,14.77075594,3,53.48340144,0,0,1,1,1,12.35449696
50,RL,16.53628583,8.50408436,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,3.467927534,1920,1950,Gable,CompShg,CBlock,CBlock,None,0,Fa,TA,PConc,TA,TA,No,ALQ,102.4994465,Rec,7.295224504,56.44603601,513.2278443,GasA,Ex,Y,SBrkr,6.61372415,779.6239172,0,9.885251949,0,0,1,0,2,0.717364158,TA,2.257835071,Typ,0,None,Detchd,1967,Fin,1,338,TA,TA,Y,0,0,16.63791653,0,0,0,None,None,None,0,10,2009,WD,Normal,3870,43.66726215,13.2408201,1,44.49959913,0,1,1,1,0,11.56172515
80,RL,15.50745492,9.066928516,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,3.467927534,1955,1996,Hip,CompShg,AsbShng,AsbShng,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,215.0626274,Unf,0,31.60836927,597.5260375,GasA,Gd,Y,SBrkr,7.269400339,0,0,10.23235811,0.994480501,0,1,0,3,0.717364158,Gd,2.600189118,Typ,0.925291399,TA,BuiltIn,1955,RFn,1,377,TA,TA,Y,0,7.991013226,0,0,19.22394367,0,None,MnPrv,None,0,10,2008,WD,Normal,3951,46.86295934,14.19951203,2,45.67438295,0,0,1,1,1,12.01673252
60,RL,14.96866683,9.082084874,Pave,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.467927534,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,GLQ,242.9183309,Unf,0,28.11746609,661.1010368,GasA,Ex,Y,SBrkr,6.880278073,1508.027318,0,10.66643523,0.994480501,0,2,1.070980668,3,0.717364158,Gd,2.600189118,Typ,0.925291399,TA,Detchd,1998,RFn,2,583,TA,TA,Y,55.50539843,20.68080592,0,0,0,0,None,None,None,0,6,2006,WD,Normal,3996,50.43805085,14.83333674,3.5,73.12584996,0,1,1,1,1,12.52198132
20,RL,16.6359201,9.234892369,Pave,None,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,3.040151717,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,34.88135417,Ex,TA,PConc,Ex,TA,Gd,GLQ,299.231328,Unf,0,113.1337699,1458.377441,GasA,Ex,Y,SBrkr,7.711275099,0,0,11.09851047,0.994480501,0,2,1.070980668,2,0.717364158,Ex,2.600189118,Typ,1.756857061,Gd,Attchd,2001,RFn,3,804,TA,TA,Y,64.11825,18.75454033,0,0,0,0,None,None,None,0,3,2007,WD,Normal,4003,61.10776319,15.59149222,3.5,76.57044131,0,0,1,1,1,13.05301544
60,FV,16.0295114,9.166089168,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,3.040151717,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,96.11925482,616.2234851,GasA,Ex,Y,SBrkr,6.806297134,1415.16836,0,10.53783738,0,0,2,1.070980668,3,0.717364158,Gd,2.747580062,Typ,0.925291399,Gd,Attchd,2005,Fin,3,936,TA,TA,Y,39.77346688,22.98193763,0,0,0,0,None,None,None,0,7,2008,WD,Normal,4010,49.05734274,13.49170061,2.5,66.3068437,0,1,1,1,1,12.4292202
20,RL,16.43609088,9.199187765,Pave,None,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,3.040151717,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,12.65816734,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,123.6887734,909.6772272,GasA,Ex,Y,SBrkr,7.215902555,0,0,10.12985426,0,0,2,0,3,0.717364158,Gd,2.438139807,Typ,0.925291399,Gd,Attchd,2007,Fin,3,722,TA,TA,Y,29.69086472,9.187696915,0,0,0,0,None,None,None,0,12,2007,New,Partial,4014,50.05074774,12.86596992,2,34.72393359,0,0,1,1,1,12.38422302
30,RL,12.21774026,8.65371083,Pave,None,Reg,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,3.040151717,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,Mn,Rec,119.279776,Unf,0,53.49176721,472.8480327,GasA,TA,N,SBrkr,6.554607552,0,0,8.90335685,0,0,1,0,2,0.717364158,TA,1.819118684,Typ,0,None,Detchd,1925,Unf,1,160,Fa,TA,Y,0,18.8221608,0,0,0,0,None,None,None,0,4,2008,WD,Normal,3880,38.03679326,12.06743005,1,35.56467074,0,0,1,1,0,11.41862577
50,RL,13.23336675,9.199809975,Pave,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,3.040151717,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,124.9410201,BLQ,10.90884076,31.00465647,593.1186588,GasA,Ex,Y,SBrkr,6.766070189,914.7441733,0,10.16804969,0,0,2,0,3,0.717364158,TA,2.257835071,Min2,0,None,Detchd,1977,Unf,2,660,TA,TA,Y,0,12.92844182,0,0,0,0,None,None,None,0,7,2009,WD,Normal,3901,46.41201661,14.12688888,2,21.84771398,0,1,1,1,0,11.66993776
160,RM,7.231115527,7.507411584,Pave,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,3.040151717,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,27.26239395,TA,TA,CBlock,TA,Fa,No,BLQ,101.0006021,Unf,0,33.14270449,309.3803469,GasA,TA,Y,SBrkr,6.080135207,732.8393506,0,9.29289782,0,0,1,1.070980668,2,0.717364158,TA,2.054106925,Typ,0,None,Detchd,1973,Unf,1,264,TA,TA,Y,23.72307899,0,0,0,0,0,None,None,None,0,6,2006,WD,Normal,3946,37.17356616,12.33479882,1.5,22.70607863,0,1,1,1,0,11.32660793
80,RL,14.74809688,9.080579794,Pave,None,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,3.040151717,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,53.49176721,250.808142,GasA,Gd,Y,SBrkr,6.509668745,946.3658277,0,9.91150252,0,0,2,1.070980668,3,0.717364158,Gd,2.438139807,Typ,0,None,BuiltIn,2007,Fin,2,400,TA,TA,Y,29.69086472,0,0,0,0,0,None,None,None,0,5,2008,WD,Normal,4013,40.06810314,12.53432529,2.5,28.30112651,0,1,1,1,0,12.0287446
30,RL,11.26267421,8.914234619,Pave,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,2.072689808,1914,1950,Gable,CompShg,Stucco,Stucco,None,0,TA,Fa,BrkTil,TA,Fa,No,Rec,73.17075756,Unf,0,74.01556644,526.6201851,GasA,TA,N,FuseF,6.640856021,0,0,9.059150029,0.994480501,0,1,0,2,0.717364158,TA,2.054106925,Typ,0,None,Detchd,1938,Unf,1,200,TA,Fa,Y,0,0,12.09416746,0,0,0,None,None,None,0,6,2010,WD,Normal,3864,39.6210175,11.81249475,2,27.53987298,0,0,1,1,0,10.97679913
20,RL,14.74809688,9.357559843,Pave,None,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3.868729739,1970,1970,Gable,CompShg,BrkFace,Plywood,None,0,TA,TA,CBlock,TA,TA,Mn,BLQ,221.7380968,Unf,0,49.71956521,713.8201192,GasA,Ex,Y,SBrkr,7.502190771,0,0,10.68429131,0,0,2,1.070980668,4,0.717364158,TA,2.438139807,Typ,1.756857061,Gd,Attchd,1970,Fin,2,550,TA,TA,Y,0,9.995005412,0,0,0,0,None,None,None,0,5,2008,WD,Normal,3940,51.1447681,14.74212965,2.5,15.7421422,0,0,1,1,1,12.37792711
70,RM,13.23336675,8.78560039,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,3.868729739,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,69.58605503,374.9836324,GasA,Ex,Y,SBrkr,6.779667674,1143.914699,0,10.3414945,0.994480501,0,1,1.070980668,4,0.717364158,Gd,2.600189118,Typ,0,None,Detchd,1989,Unf,2,576,TA,TA,N,14.66856149,0,17.44266681,0,0,0,None,None,None,0,10,2006,WD,Normal,3870,44.75636894,13.1895821,2.5,52.81240479,0,1,1,1,0,11.96400745
30,RL,14.52446121,10.01465622,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3.868729739,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,83.90060172,499.8024214,GasA,Ex,Y,SBrkr,7.116108769,0,0,9.939982326,0,0,2,0,3,0.717364158,Gd,2.438139807,Typ,0,None,Attchd,2007,Unf,2,576,TA,TA,N,0,0,12.9603404,0,0,0,None,None,None,0,8,2007,WD,Normal,3925,43.80580008,12.57745332,2,30.52219908,0,0,1,1,0,11.62626308
50,RL,13.23336675,9.010328469,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,3.040151717,1939,1950,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,BrkTil,TA,TA,Mn,Rec,73.44759474,Unf,0,51.11351535,354.2106641,GasA,TA,Y,SBrkr,6.435292652,820.3220443,0,9.725713705,0,0,1,0,2,0.717364158,TA,2.257835071,Typ,0,None,Detchd,1939,Unf,1,280,TA,TA,P,0,0,0,0,0,0,None,MnPrv,None,0,10,2009,WD,Normal,3889,40.4200907,12.66580026,1,0,0,1,1,1,0,11.56172515
50,RM,10.53411348,8.510588581,Pave,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4.247350355,1922,2007,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,TA,TA,No,BLQ,195.8451284,Unf,0,17.31736231,488.588537,GasA,Gd,Y,SBrkr,6.561896912,508.2033726,0,9.570768394,0.994480501,0,1,0,3,0.717364158,Gd,2.438139807,Typ,0,None,Detchd,1922,Unf,1,240,TA,TA,N,0,15.4694583,0,0,0,0,None,MnPrv,None,0,5,2010,WD,Normal,3929,41.54811025,13.38843572,2,27.53987298,0,1,1,1,0,11.74006901
60,RL,15.50745492,9.607339992,Pave,None,IR1,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,3.040151717,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,18.87809231,TA,TA,CBlock,Gd,TA,No,BLQ,206.9244389,LwQ,11.23772223,28.11746609,814.447663,GasA,TA,Y,SBrkr,7.099681512,2174.433174,0,11.20561745,0.994480501,0,3,1.070980668,5,0.717364158,Gd,3.124834792,Typ,1.756857061,TA,Attchd,1978,RFn,2,564,TA,TA,Y,0,16.74305002,0,0,29.3948344,53.39824395,Fa,MnPrv,TenC,8.389439625,7,2006,WD,Normal,3956,55.88107979,15.69402904,4.5,86.94148136,3.93466373,1,1,1,1,12.4292202
50,RM,13.23336675,8.950240733,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,3.868729739,1916,1950,Gable,CompShg,Stucco,Stucco,None,0,TA,Gd,BrkTil,TA,TA,No,Rec,63.25917683,LwQ,11.70169605,0,442.3494054,GasW,TA,N,SBrkr,7.271133035,1301.684129,0,11.01914796,0,0,2,0,5,0.717364158,Gd,2.882922152,Typ,0.925291399,Gd,Detchd,1916,Unf,1,216,TA,TA,Y,27.21431521,5.571909116,0,0,0,0,None,GdWo,None,0,8,2007,CWD,Family,3866,50.65114543,14.99761021,2,28.86494039,0,1,1,1,1,11.82041752
20,RL,10.83070244,9.495924015,Pave,None,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,9,3.040151717,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,17.67552658,Ex,TA,PConc,Ex,TA,Gd,GLQ,305.9604081,Unf,0,56.92800624,1001.874228,GasA,Ex,Y,SBrkr,7.317316217,0,0,10.32459425,0.994480501,0,2,0,3,0.717364158,Ex,2.438139807,Typ,1.756857061,Gd,Attchd,2006,Fin,3,758,TA,TA,Y,47.5768044,9.599593784,0,0,0,0,None,None,None,0,10,2009,WD,Normal,4013,52.14415349,14.82732824,3,50.4949965,0,0,1,1,1,12.8413285
50,RM,13.23336675,8.607208227,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,3.467927534,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,TA,Gd,No,ALQ,117.1350265,Unf,0,51.45790665,454.2328536,GasA,Ex,Y,SBrkr,6.646413156,494.5448271,0,9.667560099,0,0.682665815,1,0,3,0.717364158,TA,2.257835071,Typ,0.925291399,Gd,Detchd,2003,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2007,WD,Normal,3891,41.57317847,12.90491614,1.5,0,0,1,1,1,1,11.78296024
20,RL,14.41145359,9.014635575,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.040151717,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,21.53383417,Gd,TA,PConc,Gd,TA,Av,GLQ,319.976604,Unf,0,27.0655018,885.2987823,GasA,Ex,Y,SBrkr,7.187357592,0,0,10.07536613,0.994480501,0,2,0,3,0.717364158,Gd,2.257835071,Typ,0,None,Attchd,2000,RFn,2,541,TA,TA,Y,50.39356057,9.187696915,0,0,0,0,None,None,None,0,9,2006,WD,Normal,4000,49.47625315,14.68313327,3,52.54269376,0,0,1,1,0,12.36734505
90,RL,13.83381613,8.997729223,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,3.040151717,1967,1967,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,124.2925252,916.5555397,GasA,TA,Y,SBrkr,7.223817501,0,0,10.14498797,0,0,2,0,4,1.160275588,TA,2.600189118,Mod,0,None,Detchd,1967,Unf,3,792,TA,TA,Y,0,19.54951182,0,0,0,0,None,None,None,0,4,2009,WD,Normal,3934,50.21117592,12.88903982,2,37.37758338,0,0,1,1,0,11.72804491
85,RL,14.18297346,8.868647526,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,3.040151717,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,202.716819,Unf,0,22.8448471,526.6201851,GasA,TA,Y,SBrkr,6.680166663,0,0,9.130565939,0.994480501,0,1,0,3,0.717364158,TA,2.257835071,Typ,0.925291399,Po,Attchd,1967,RFn,1,288,TA,TA,Y,43.34892013,19.02348205,0,0,0,0,None,MnWw,None,0,12,2006,WD,Normal,3934,39.9437277,13.03599299,2,60.83416114,0,0,1,1,1,11.71994776
190,RM,13.23336675,9.182055245,Pave,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,3.868729739,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,61.29762297,308.7942677,GasA,Ex,N,SBrkr,6.973682362,1027.314178,0,10.49343154,0,0,2,0,3,1.160275588,TA,2.438139807,Typ,0.925291399,TA,Detchd,2003,Unf,2,672,Gd,TA,Y,0,7.496287108,17.13429025,0,0,0,None,None,None,0,4,2008,WD,Normal,3905,45.02204659,13.42321253,2,50.07999541,0,1,1,1,1,12.00151161
120,RL,12.34878723,8.221174051,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,3.040151717,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,9.483002275,Gd,TA,PConc,Gd,TA,Av,GLQ,260.7490377,Unf,0,44.79978564,795.1713674,GasA,Ex,Y,SBrkr,7.171478972,0,0,10.04511777,0.994480501,0,2,0,2,0.717364158,Gd,2.257835071,Typ,0.925291399,Gd,Attchd,2006,Fin,3,648,TA,TA,Y,40.98293744,6.597086203,0,0,0,0,None,None,None,0,10,2006,New,Partial,4012,48.22792457,14.29170713,3,41.94490094,0,0,1,1,1,12.41543771
60,RL,16.3353258,9.337707759,Pave,None,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,3.040151717,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,21.57469001,Gd,TA,PConc,Gd,Gd,Gd,Unf,0,Unf,0,99.84643537,653.4599156,GasA,Ex,Y,SBrkr,6.90174186,2102.590846,0,10.98561514,0,0,2,1.070980668,4,0.717364158,Gd,2.747580062,Typ,0.925291399,Gd,BuiltIn,2005,Fin,3,642,TA,TA,Y,38.01224071,9.599593784,0,0,0,0,None,None,None,0,2,2007,WD,Normal,4011,52.62664882,14.18751332,2.5,42.24979515,0,1,1,1,1,12.54687122
20,RL,16.0295114,10.80798082,Pave,None,IR1,Bnk,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,5,3.040151717,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,111.8392052,Rec,10.24666776,17.13773696,461.0101928,GasA,TA,Y,SBrkr,7.284313682,0,0,10.26102231,0.994480501,0,1,0,3,0.717364158,TA,2.438139807,Min1,1.756857061,TA,Detchd,1966,Unf,2,572,TA,TA,N,0,0,8.94293245,0,0,0,None,None,None,0,6,2010,WD,Normal,3898,45.31430272,14.05520713,2,17.73565801,0,0,1,1,1,11.98293534
70,RM,12.08542448,8.626587697,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,4.247350355,1920,2004,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,91.19703564,568.2686742,GasA,Ex,Y,SBrkr,6.721009561,842.2924078,0,10.06090411,0,0,1,1.070980668,4,0.717364158,TA,2.600189118,Typ,0,None,Detchd,1933,Unf,1,180,Fa,Fa,N,11.00785143,0,14.74717023,0,0,0,None,None,None,0,5,2007,WD,Normal,3924,45.44482911,12.76099966,1.5,40.86810371,0,1,1,1,0,11.83138647
50,RL,13.23336675,8.78560039,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,2.578550039,1950,1982,Gable,CompShg,VinylSd,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,66.7087254,BLQ,10.39594727,75.0115981,715.4446122,GasA,Gd,Y,FuseA,6.904285484,1150.327367,0,10.48560895,0.994480501,0,1,1.070980668,3,0.717364158,TA,2.438139807,Min1,0,None,Attchd,1950,Unf,1,240,TA,TA,Y,0,0,15.49515857,0,0,0,None,GdPrv,None,0,5,2009,WD,Normal,3932,49.86459344,14.13177808,2.5,39.93269612,0,1,1,1,0,11.83501621
50,RL,12.08542448,8.634708903,Pave,None,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,3.467927534,1925,1990,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,BrkTil,TA,TA,No,BLQ,89.52282606,Unf,0,77.36524324,588.7081848,GasA,Ex,Y,SBrkr,6.924394827,646.0446138,0,10.17263038,0,0,2,1.070980668,3,0.717364158,Gd,2.438139807,Typ,0.925291399,Gd,Detchd,1925,Unf,1,216,Fa,TA,Y,38.54490825,5.789577276,0,0,0,0,None,MnPrv,None,0,10,2009,WD,Normal,3915,46.3840339,13.3624964,2.5,39.14399415,0,1,1,1,1,11.83102277
50,RM,11.95180284,8.607208227,Pave,None,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,3.868729739,1929,1950,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,86.67966142,525.5053956,GasA,TA,Y,SBrkr,6.732221572,284.2944395,0,9.576960306,0,0,1,0,3,0.717364158,TA,2.054106925,Typ,0.925291399,Gd,BuiltIn,1929,RFn,1,208,TA,TA,Y,0,0,12.9603404,0,0,0,None,None,None,0,7,2008,WD,Normal,3879,42.12681592,12.03061274,1,30.52219908,0,1,1,1,1,11.69525536
60,RL,13.47645607,8.814383141,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,3.040151717,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,GLQ,200.7034793,Unf,0,20.52810221,512.6691193,GasA,Ex,Y,SBrkr,6.640856021,1087.906763,0,10.15539859,0.994480501,0,2,1.070980668,3,0.717364158,TA,2.600189118,Typ,0.925291399,TA,Attchd,2004,Fin,2,398,TA,TA,Y,29.69086472,13.60967042,0,0,0,0,None,None,None,0,4,2008,WD,Normal,4008,45.29976222,14.02762316,3.5,41.0228714,0,1,1,1,1,12.17045065
20,RL,13.71563562,8.724199201,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.040151717,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,109.880675,757.5617958,GasA,Ex,Y,SBrkr,7.029512657,0,0,9.776620488,0,0,2,0,2,0.717364158,Gd,2.257835071,Typ,0.925291399,Gd,Attchd,2006,RFn,2,662,TA,TA,Y,42.174423,11.5552883,0,0,0,0,None,None,None,0,7,2006,New,Partial,4012,46.35602382,12.33059357,2,48.11774869,0,0,1,1,1,12.17499469
20,RL,11.81683646,9.519506092,Pave,None,IR1,Lvl,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,3.040151717,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,12.96507867,Gd,TA,PConc,Gd,TA,Gd,GLQ,234.1351767,Unf,0,66.75984905,864.0484986,GasA,Ex,Y,SBrkr,7.14814032,0,0,10.00073799,0.994480501,0,2,0,3,0.717364158,Gd,2.257835071,Typ,0,None,Attchd,2007,Unf,3,754,TA,TA,Y,42.174423,20.06078242,0,0,0,0,None,None,None,0,8,2007,WD,Normal,4014,48.83281663,14.07885334,3,61.94986447,0,0,1,1,0,12.55293005
50,RL,13.23336675,9.1461089,Pave,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,2.578550039,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,74.74689693,418.4908747,GasA,TA,Y,SBrkr,6.429752901,757.7672639,0,9.661648816,0,0,1,0,3,0.717364158,TA,2.257835071,Typ,0,None,Detchd,1998,Unf,3,936,TA,TA,Y,49.92981412,0,15.16921313,0,0,0,None,MnPrv,None,0,1,2006,WD,Family,3865,41.00741913,12.15762086,1,67.72423881,0,1,1,1,0,11.56172515
120,RM,11.12032701,8.170736947,Pave,None,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,3.040151717,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,18.38874306,Gd,TA,PConc,Ex,TA,Gd,GLQ,315.2682875,Unf,0,38.33013497,921.8432298,GasA,Ex,Y,SBrkr,7.260689419,0,0,10.21563339,0.994480501,0.682665815,2,0,2,0.717364158,Gd,2.054106925,Typ,0.925291399,Gd,Attchd,2004,Fin,2,482,TA,TA,Y,35.10381094,11.32915488,0,0,17.98984968,0,None,None,None,0,1,2008,WD,Normal,4009,50.65114543,14.77990863,3.5,62.93238121,0,0,1,1,1,12.52453001
85,RL,14.41145359,8.941594631,Pave,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,3.868729739,1972,2007,Gable,CompShg,HdBoard,Wd Shng,None,0,TA,TA,CBlock,Gd,TA,Av,GLQ,179.5728891,Unf,0,25.29463544,472.8480327,GasA,TA,Y,SBrkr,6.527395871,0,0,8.854457492,0.994480501,0,1,0,2,0.717364158,TA,2.054106925,Typ,0,None,Detchd,1988,Unf,2,396,TA,TA,Y,20.44314819,0,0,0,0,0,None,MnPrv,None,0,3,2009,WD,Normal,3979,37.82393223,12.59299352,2,19.61888267,0,0,1,1,0,11.79811193
20,RL,14.74809688,8.979634162,Pave,None,IR1,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,3.040151717,1985,1985,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,173.0603815,Unf,0,36.94542247,509.3155591,GasA,Ex,Y,SBrkr,6.605663921,0,0,8.995433349,0.994480501,0,1,0,3,0.717364158,TA,2.054106925,Typ,0,None,None,0,None,0,0,None,None,Y,0,0,0,0,0,0,None,MnPrv,None,0,3,2009,WD,Normal,3970,39.05514171,12.65821351,2,0,0,0,0,1,0,11.62626308
